,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1e88vn4eg69sq,a1,5ef266d7ca856c62e965fa33,sample.transcriptic.aq1e98efavn9bak.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,b80d464c686abcb89e63ab10c8bcd25d8fb8df9e,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98efavn9bak,4068,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,67800.0,-70240474.76060313,859091.66939392
59,r1e88vn4eg69sq,c4,5ef26731bab9919c4702dcc8,sample.transcriptic.aq1e98efs6d4rtm.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,27303281a79e0926999a6ce9f0fda873a24f99b9,"UWBF_34315 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,24.0,hour,aq1e98efs6d4rtm,30000,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,9000,200,27-Mar-2020,3333333.33333,-184912398.06994957,1410487.5046928667
60,r1e88vn4eg69sq,c5,5ef266dcca856c62e965fa49,sample.transcriptic.aq1e98efawapvn9.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,a7784fd740dc654588c345ec93a87c9b3bee0931,"UWBF_34315 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,18.0,hour,aq1e98efawapvn9,17098,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,284966.66667,-123311567.2400485,1323089.0157339796
61,r1e88vn4eg69sq,c5,5ef2679d43d91af4d446f833,sample.transcriptic.aq1e98effg4y4ht.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,78126decea2a2213e8cfe6b7467bcbf8bfe47a4a,"UWBF_34315 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,20.0,hour,aq1e98effg4y4ht,16807,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,280116.66667,-123311567.2400485,1323089.0157339796
62,r1e88vn4eg69sq,c5,5ef266e9092ac77aff93419a,sample.transcriptic.aq1e98efmfv443g.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,2541842dab128e67b3dcd6a37efec425740f2de4,"UWBF_34315 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,22.0,hour,aq1e98efmfv443g,30000,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,15000,200,27-Mar-2020,2000000.0,-123311567.2400485,1323089.0157339796
63,r1e88vn4eg69sq,c5,5ef267e09e8d1324b4789ac5,sample.transcriptic.aq1e98efs6hnjbu.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,9a53851d944026e52817b1878559460b03b1db7d,"UWBF_34315 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,24.0,hour,aq1e98efs6hnjbu,30000,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,11000,200,27-Mar-2020,2727272.72727,-123311567.2400485,1323089.0157339796
64,r1e88vn4eg69sq,c6,5ef266d2ca856c62e965fa1f,sample.transcriptic.aq1e98efawgcvab.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,3e7b2fb0d539decb70168eb0251c95fdb3daf601,"UWBF_34315 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,18.0,hour,aq1e98efawgcvab,30000,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,500000.0,-148866230.29190725,1510859.9095220296
65,r1e88vn4eg69sq,c6,5ef26737bab9919c4702dce4,sample.transcriptic.aq1e98effgan46v.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,b5ee6025a630d5ff550fbe0a7af295b6c963449a,"UWBF_34315 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,20.0,hour,aq1e98effgan46v,30000,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,59000,200,27-Mar-2020,508474.57626999996,-148866230.29190725,1510859.9095220296
66,r1e88vn4eg69sq,c6,5ef267e29e8d1324b4789ace,sample.transcriptic.aq1e98efmfzmvkp.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,2533d5980951e6dfa59a51ab7d9aa22532c9844d,"UWBF_34315 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,22.0,hour,aq1e98efmfzmvkp,30000,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,13000,200,27-Mar-2020,2307692.30769,-148866230.29190725,1510859.9095220296
67,r1e88vn4eg69sq,c6,5ef2673ebab9919c4702dd07,sample.transcriptic.aq1e98efs6p7bv2.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,3b8e7921d97827477885705a340b0371d916b3ac,"UWBF_34315 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,24.0,hour,aq1e98efs6p7bv2,30000,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,11000,200,27-Mar-2020,2727272.72727,-148866230.29190725,1510859.9095220296
68,r1e88vn4eg69sq,c7,5ef266e0092ac77aff93416f,sample.transcriptic.aq1e98efawmwnth.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,7eeb69d92e69307cf68efcec1843c4e01ee91efd,"UWBF_34315 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,18.0,hour,aq1e98efawmwnth,16328,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,272133.33333,-104874342.60320812,1277801.5236934598
69,r1e88vn4eg69sq,c7,5ef266d6ca856c62e965fa31,sample.transcriptic.aq1e98effgf6vq4.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,56ae66b29f884002ca708cc7d89287d41f45fd79,"UWBF_34315 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,20.0,hour,aq1e98effgf6vq4,14208,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,236800.0,-104874342.60320812,1277801.5236934598
70,r1e88vn4eg69sq,c7,5ef2679e43d91af4d446f83b,sample.transcriptic.aq1e98efmg7av8s.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,f8095e01d86d2f5048cf34efe5df19eeb537a78c,"UWBF_34315 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,22.0,hour,aq1e98efmg7av8s,30000,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,16000,200,27-Mar-2020,1875000.0,-104874342.60320812,1277801.5236934598
71,r1e88vn4eg69sq,c7,5ef266daca856c62e965fa3f,sample.transcriptic.aq1e98efs6uvbh5.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,23ce9203710106e80dcbb4de4d018f137dacd84f,"UWBF_34315 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34315,CRISPR_CEN.PK2_34315,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,24.0,hour,aq1e98efs6uvbh5,30000,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,11000,200,27-Mar-2020,2727272.72727,-104874342.60320812,1277801.5236934598
72,r1e88vn4eg69sq,d1,5ef266ed092ac77aff9341ac,sample.transcriptic.aq1e98efavpdhes.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,921fc1929952e46acfa3f8703d876c29d8573249,"UWBF_23970 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98efavpdhes,7813,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,130216.66667,-70548365.66553207,1136130.0259763359
73,r1e88vn4eg69sq,d1,5ef2679143d91af4d446f7f6,sample.transcriptic.aq1e98efffgnrb9.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,3ed65d0b12112ba91626bd8080dd6ca58365819d,"UWBF_23970 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e98efffgnrb9,6485,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,108083.33333,-70548365.66553207,1136130.0259763359
74,r1e88vn4eg69sq,d1,5ef266e3ca856c62e965fa64,sample.transcriptic.aq1e98efmf8squy.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,ebf841595e58b530fd08a80e4ffeb0a426796de8,"UWBF_23970 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e98efmf8squy,30000,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,19000,200,27-Mar-2020,1578947.3684200002,-70548365.66553207,1136130.0259763359
75,r1e88vn4eg69sq,d1,5ef26740bab9919c4702dd15,sample.transcriptic.aq1e98efs5xgd98.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,e964cbfafea8f8ac19bcbb1a0e3751519c53feba,"UWBF_23970 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e98efs5xgd98,30000,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,11000,200,27-Mar-2020,2727272.72727,-70548365.66553207,1136130.0259763359
76,r1e88vn4eg69sq,d3,5ef267e19e8d1324b4789ac9,sample.transcriptic.aq1e98efavzmaky.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,15ba4074381eb909305ef8ba6cf2b2dd34f9a14b,"UWBF_34313 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98efavzmaky,80,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,1333.3333300000002,1.1043774518865799,138.39709145587557
77,r1e88vn4eg69sq,d3,5ef2673bbab9919c4702dcf9,sample.transcriptic.aq1e98effftvhgh.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,f3a50a3b179bee81c6f6b52f85728fc13898b85e,"UWBF_34313 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e98effftvhgh,41,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,683.3333299999999,1.1043774518865799,138.39709145587557
78,r1e88vn4eg69sq,d3,5ef2679143d91af4d446f7f8,sample.transcriptic.aq1e98efmfhvawb.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,c3902992caaccda6d071a8b4aeea4e31fc3c8252,"UWBF_34313 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e98efmfhvawb,78,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,1300.0,1.1043774518865799,138.39709145587557
79,r1e88vn4eg69sq,d3,5ef2679643d91af4d446f812,sample.transcriptic.aq1e98efs68jyaj.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,a78c3ee6de882187eb8553252cb707ef725efdf9,"UWBF_34313 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e98efs68jyaj,363,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,6050.0,1.1043774518865799,138.39709145587557
80,r1e88vn4eg69sq,d4,5ef26732bab9919c4702dcd0,sample.transcriptic.aq1e98efaw66455.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,86ee15831f9e9e9598be49c7e0131e32c0a583bd,"UWBF_34313 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,18.0,hour,aq1e98efaw66455,85,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,1416.6666699999998,-60920175.30668408,15745.833225609447
81,r1e88vn4eg69sq,d4,5ef266ee092ac77aff9341b2,sample.transcriptic.aq1e98efffyeazp.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,f30424bbdd7467bef2da7cad09e70a5db0927341,"UWBF_34313 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,20.0,hour,aq1e98efffyeazp,52,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,866.66667,-60920175.30668408,15745.833225609447
82,r1e88vn4eg69sq,d4,5ef266d7ca856c62e965fa35,sample.transcriptic.aq1e98efmfqjajd.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,f4992213d2ffb7fca869c9dea077ce7292b3bb0e,"UWBF_34313 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,22.0,hour,aq1e98efmfqjajd,182,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,3033.33333,-60920175.30668408,15745.833225609447
83,r1e88vn4eg69sq,d4,5ef266ea092ac77aff9341a1,sample.transcriptic.aq1e98efs6d4rtq.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,89c503f7ab5d4204d49a6c065324bef90e2ff4af,"UWBF_34313 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,24.0,hour,aq1e98efs6d4rtq,3460,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,57666.666670000006,-60920175.30668408,15745.833225609447
84,r1e88vn4eg69sq,d5,5ef266c7ca856c62e965f9f1,sample.transcriptic.aq1e98efawbu3s7.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,312e7b8bc010ce81ef86578bb7efcc27b60be286,"UWBF_34313 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,18.0,hour,aq1e98efawbu3s7,87,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,1450.0,-33663373.41794149,7316.666663231553
85,r1e88vn4eg69sq,d5,5ef266da092ac77aff934158,sample.transcriptic.aq1e98effg64anr.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,952977860ac1d324a55bcff69323d74e2ec8513c,"UWBF_34313 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,20.0,hour,aq1e98effg64anr,56,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,933.33333,-33663373.41794149,7316.666663231553
86,r1e88vn4eg69sq,d5,5ef266f0092ac77aff9341b9,sample.transcriptic.aq1e98efmfv443k.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,2d13503a5503a04a7bf557d5bc816d9ac9ea6cbc,"UWBF_34313 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,22.0,hour,aq1e98efmfv443k,192,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,3200.0,-33663373.41794149,7316.666663231553
87,r1e88vn4eg69sq,d5,5ef266dfca856c62e965fa51,sample.transcriptic.aq1e98efs6jsrfs.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,d761b8edffca631bc24b4747dbcd7cf275c13178,"UWBF_34313 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,24.0,hour,aq1e98efs6jsrfs,1421,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,23683.33333,-33663373.41794149,7316.666663231553
88,r1e88vn4eg69sq,d6,5ef2679f43d91af4d446f83d,sample.transcriptic.aq1e98efawgcvae.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,0f927d1f5f816901aa50734b04a5595386ac719d,"UWBF_34313 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,18.0,hour,aq1e98efawgcvae,125,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,2083.33333,-64745237.472145446,24341.666328300777
