,experiment_id,strain,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,container_id,aliquot_id,od,fluor_gain_0.16,fluor_gain_0.16/od,dead,ungrowing,doubling_time,n0
284,r1dw646fd4qxya,MediaControl,h8,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dw7h8fmc7zzg.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,6,95681454af2c4d57d1c9fe8b26da8f9fa9bf139b,"MediaControl | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | MEDIA_BLANK",Media_control,Blank,MEDIA_BLANK,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,ct1dw646ftjehq5,aq1dw7h8fmc7zzg,0.03487060429842365,1.4898927112832745,42.72632,False,False,,
285,r1dw646fd4qxya,MediaControl,h9,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dw7gywx7sye8.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,12,59201de63e75d924bb787d6a1ea23889f54251cf,"MediaControl | 30.0 | [18.0] | {""Modified M9 Media"": [""""]} | PLATE_READER | MEDIA_BLANK",Media_control,Blank,MEDIA_BLANK,,Modified M9 Media,,0.0,,['Modified M9 Media|NA|NA'],30.0,celsius,18.0,hour,ct1dw646ft2hrvp,aq1dw7gywx7sye8,0.03485079860992412,1.1355049889238873,32.58189,False,False,,
286,r1dw646fd4qxya,MediaControl,h9,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dw7h2g59gcc4.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,6,470faed4788f6abe421e26966aad51f65054c685,"MediaControl | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | PLATE_READER | MEDIA_BLANK",Media_control,Blank,MEDIA_BLANK,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,ct1dw646fstqk4g,aq1dw7h2g59gcc4,0.03533381477969929,-0.5409030746263863,-15.308370000000002,False,False,,
287,r1dw646fd4qxya,MediaControl,h9,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dw7h8fmk27sm.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,6,0c11ffff787042f62c9c037fc9863ce9f78edcab,"MediaControl | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | PLATE_READER | MEDIA_BLANK",Media_control,Blank,MEDIA_BLANK,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,ct1dw646ftjehq5,aq1dw7h8fmk27sm,0.03522246494124325,0.8609629915401122,24.443579999999997,False,False,,
288,r1dw778b7yrcab,B_subtilis_GFP_max,g1,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y37aamu9.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,4,f2f3e646c2805fb9695a9f976cb16a566731bf1a,"B_subtilis_GFP_max | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y37aamu9,0.039367189840594265,0.5336892467030694,13.5567,False,False,,
289,r1dw778b7yrcab,B_subtilis_GFP_max,g1,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdgkqynu.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,2,cabc9d0fd388e6a4a6f2f035323cf7ae9f3913bc,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdgkqynu,0.03628591784372974,0.4525730610809941,12.47242,False,False,,
290,r1dw778b7yrcab,B_subtilis_GFP_max,g1,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h3vwkcc.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,2,74074dea18d6644f93786c9fe72c9f0ade7b5801,"B_subtilis_GFP_max | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h3vwkcc,0.04090708268570405,0.4455171285759776,10.89095,False,False,,
291,r1dw778b7yrcab,B_subtilis_GFP_max,g10,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y3a4quun.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,1,f2f3e646c2805fb9695a9f976cb16a566731bf1a,"B_subtilis_GFP_max | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y3a4quun,0.03685366373547661,0.823695156480982,22.35043,False,False,,
292,r1dw778b7yrcab,B_subtilis_GFP_max,g10,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdj6jg98.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,1,03db690883f9b612497d0403938c9952c2a22f2d,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdj6jg98,0.034325667142543134,1.042748214873475,30.378090000000004,False,False,,
293,r1dw778b7yrcab,B_subtilis_GFP_max,g10,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h5fr3xs.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,1,89747b42b093b3c5bc663d9647e6e0ec1475b141,"B_subtilis_GFP_max | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h5fr3xs,0.054389975595836935,1.1176493915346315,20.54881,False,False,,
294,r1dw778b7yrcab,B_subtilis_GFP_max,g11,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y3abj2mu.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,2,f2f3e646c2805fb9695a9f976cb16a566731bf1a,"B_subtilis_GFP_max | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y3abj2mu,0.03915583284543736,0.6350615706161169,16.21882,False,False,,
295,r1dw778b7yrcab,B_subtilis_GFP_max,g11,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdjc8fwd.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,2,03db690883f9b612497d0403938c9952c2a22f2d,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdjc8fwd,0.03676110481016599,1.0810791121258156,29.40823,False,False,,
296,r1dw778b7yrcab,B_subtilis_GFP_max,g11,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h5ne3ky.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,2,89747b42b093b3c5bc663d9647e6e0ec1475b141,"B_subtilis_GFP_max | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h5ne3ky,0.053024280135763636,0.4153311540964221,7.83285,False,False,,
297,r1dw778b7yrcab,B_subtilis_GFP_max,g12,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y3atambc.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,3,f2f3e646c2805fb9695a9f976cb16a566731bf1a,"B_subtilis_GFP_max | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y3atambc,0.0380026680225934,0.8015852709695198,21.09287,False,False,,
298,r1dw778b7yrcab,B_subtilis_GFP_max,g12,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdjhwfjj.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,1,cabc9d0fd388e6a4a6f2f035323cf7ae9f3913bc,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdjhwfjj,0.03494304282079592,0.4459557983054308,12.762360000000001,False,False,,
299,r1dw778b7yrcab,B_subtilis_GFP_max,g12,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h5u4396.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,1,74074dea18d6644f93786c9fe72c9f0ade7b5801,"B_subtilis_GFP_max | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h5u4396,0.035750933329253845,0.6449722686207014,18.04071,False,False,,
300,r1dw778b7yrcab,B_subtilis_GFP_max,g2,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y37fymgb.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,5,f2f3e646c2805fb9695a9f976cb16a566731bf1a,"B_subtilis_GFP_max | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y37fymgb,0.03729425427112558,0.4774251243496852,12.80157,False,False,,
301,r1dw778b7yrcab,B_subtilis_GFP_max,g2,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdgr9s73.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,3,cabc9d0fd388e6a4a6f2f035323cf7ae9f3913bc,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdgr9s73,0.03482920518970418,0.905542160007484,25.99951,False,False,,
302,r1dw778b7yrcab,B_subtilis_GFP_max,g2,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h42fcvk.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,3,74074dea18d6644f93786c9fe72c9f0ade7b5801,"B_subtilis_GFP_max | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h42fcvk,0.03872099323282225,0.6259143308106079,16.16473,False,False,,
303,r1dw778b7yrcab,B_subtilis_GFP_max,g3,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y38sur6k.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,6,f2f3e646c2805fb9695a9f976cb16a566731bf1a,"B_subtilis_GFP_max | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y38sur6k,0.03828440227125901,1.303610132695299,34.05069,False,False,,
304,r1dw778b7yrcab,B_subtilis_GFP_max,g3,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdgwxru6.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,3,03db690883f9b612497d0403938c9952c2a22f2d,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdgwxru6,0.03644282735785017,1.5305008229400772,41.99731,False,False,,
305,r1dw778b7yrcab,B_subtilis_GFP_max,g3,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h485chp.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,3,89747b42b093b3c5bc663d9647e6e0ec1475b141,"B_subtilis_GFP_max | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h485chp,0.04124087808448981,-0.1624210519474385,-3.93835,False,False,,
306,r1dw778b7yrcab,B_subtilis_GFP_max,g4,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y38yhqtp.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,7,f2f3e646c2805fb9695a9f976cb16a566731bf1a,"B_subtilis_GFP_max | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y38yhqtp,0.038634481444030026,0.8523511513974374,22.06193,False,False,,
307,r1dw778b7yrcab,B_subtilis_GFP_max,g4,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdh4mrg8.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,4,cabc9d0fd388e6a4a6f2f035323cf7ae9f3913bc,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdh4mrg8,0.03548396876297728,1.4118345486902582,39.78795,False,False,,
308,r1dw778b7yrcab,B_subtilis_GFP_max,g4,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h4dtc6t.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,4,74074dea18d6644f93786c9fe72c9f0ade7b5801,"B_subtilis_GFP_max | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h4dtc6t,0.04414190138909476,0.7188666577824969,16.28536,False,False,,
309,r1dw778b7yrcab,B_subtilis_GFP_max,g5,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y3967qft.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,8,f2f3e646c2805fb9695a9f976cb16a566731bf1a,"B_subtilis_GFP_max | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y3967qft,0.0371504262500645,1.4226885388948525,38.29535,False,False,,
310,r1dw778b7yrcab,B_subtilis_GFP_max,g5,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdhaar5d.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,4,03db690883f9b612497d0403938c9952c2a22f2d,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdhaar5d,0.035340866999224424,1.648982706304457,46.65937,False,False,,
311,r1dw778b7yrcab,B_subtilis_GFP_max,g5,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h4jc5q3.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,4,89747b42b093b3c5bc663d9647e6e0ec1475b141,"B_subtilis_GFP_max | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h4jc5q3,0.04591970682176078,-0.7436374873746509,-16.1943,False,False,,
312,r1dw778b7yrcab,B_subtilis_GFP_max,g6,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y39bvq4z.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,9,f2f3e646c2805fb9695a9f976cb16a566731bf1a,"B_subtilis_GFP_max | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y39bvq4z,0.03754284626026234,0.012578390280269964,0.33504,False,False,,
313,r1dw778b7yrcab,B_subtilis_GFP_max,g6,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdhfyqsj.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,5,cabc9d0fd388e6a4a6f2f035323cf7ae9f3913bc,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdhfyqsj,0.035472667340665155,0.7013695095389463,19.77211,False,False,,
314,r1dw778b7yrcab,B_subtilis_GFP_max,g6,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h4r25c7.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,5,74074dea18d6644f93786c9fe72c9f0ade7b5801,"B_subtilis_GFP_max | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h4r25c7,0.04475166451679599,0.2926756490902607,6.53999,False,False,,
315,r1dw778b7yrcab,B_subtilis_GFP_max,g7,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y39hjps6.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,10,f2f3e646c2805fb9695a9f976cb16a566731bf1a,"B_subtilis_GFP_max | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y39hjps6,0.03858991196129908,0.81334976031661,21.07675,False,False,,
316,r1dw778b7yrcab,B_subtilis_GFP_max,g7,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdhmhhat.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,5,03db690883f9b612497d0403938c9952c2a22f2d,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdhmhhat,0.03590075370128562,0.4959630715987062,13.81484,False,False,,
317,r1dw778b7yrcab,B_subtilis_GFP_max,g7,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h4wq4zb.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,5,89747b42b093b3c5bc663d9647e6e0ec1475b141,"B_subtilis_GFP_max | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h4wq4zb,0.2176868024531552,2.0910607547224207,9.60582,False,False,,
318,r1dw778b7yrcab,B_subtilis_GFP_max,g8,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y39q8pea.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,11,f2f3e646c2805fb9695a9f976cb16a566731bf1a,"B_subtilis_GFP_max | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y39q8pea,0.037403820014582916,0.9830448985861554,26.281940000000002,False,False,,
319,r1dw778b7yrcab,B_subtilis_GFP_max,g8,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdht7gxx.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,6,cabc9d0fd388e6a4a6f2f035323cf7ae9f3913bc,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdht7gxx,0.03520994209288278,0.9796809396412268,27.823990000000002,False,False,,
320,r1dw778b7yrcab,B_subtilis_GFP_max,g8,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h54d4ne.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,6,74074dea18d6644f93786c9fe72c9f0ade7b5801,"B_subtilis_GFP_max | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h54d4ne,0.191925667500006,0.5158769242275039,2.6879,False,False,,
321,r1dw778b7yrcab,B_subtilis_GFP_max,g9,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y39vwp3h.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,12,f2f3e646c2805fb9695a9f976cb16a566731bf1a,"B_subtilis_GFP_max | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y39vwp3h,0.03754663964295765,1.9422753860372568,51.72967,False,False,,
322,r1dw778b7yrcab,B_subtilis_GFP_max,g9,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdhyvgm3.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,6,03db690883f9b612497d0403938c9952c2a22f2d,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdhyvgm3,0.03541936867483913,1.0602245033279052,29.93347,False,False,,
