,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1e88vcjan8eqj,a1,5ef2688a8c131da11924bf58,sample.transcriptic.aq1e8w56s6tsb6b.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,a60cb580d89cc4ef30a128535c82778f993ee947,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,18.0,hour,aq1e8w56s6tsb6b,4538,YS-TS35C-03-24-2020-R1T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,75633.33333,-106403111.1275023,751861.8391979235
618,r1e88vdvfbkw85,f12,5ef264b043df7fd1ce73b2a1,sample.transcriptic.aq1e9p5f9hgnstp.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,7191d2e09f9c2b138dd14a3dd0559b6de6f31b17,"UWBF_34288 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_34288,CEN.PK2_ATAF1_gfp_34288,Experiment,,,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,22.0,hour,aq1e9p5f9hgnstp,86,YS-TS35C-03-31-2020-R3T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1433.3333300000002,-230283764.3813175,1695.8333446399924
619,r1e88vdvfbkw85,f12,5ef264c9e840f791d538238d,sample.transcriptic.aq1e9p5fepkh8nu.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,ec021cbe2c87b32157c643f492b99be8fa77a3ac,"UWBF_34288 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_34288,CEN.PK2_ATAF1_gfp_34288,Experiment,,,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,24.0,hour,aq1e9p5fepkh8nu,170,YS-TS35C-03-31-2020-R3T4,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,2833.33333,-230283764.3813175,1695.8333446399924
620,r1e88vdvfbkw85,f3,5ef264316e3ee06dcce8f1ff,sample.transcriptic.aq1e9p5evhkpuyz.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,7bc2ae90b6c8ed7c11ed2f64ab5601e5fc853d51,"UWBF_34292 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,18.0,hour,aq1e9p5evhkpuyz,13841,YS-TS35C-03-31-2020-R3T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,230683.33333000002,-126208881.4296405,1353319.9751387262
621,r1e88vdvfbkw85,f3,5ef265dc4a3c902a1187793a,sample.transcriptic.aq1e9p5f44au49u.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,0f586964cf155ddea883fea3cf4629889f13a692,"UWBF_34292 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,20.0,hour,aq1e9p5f44au49u,18748,YS-TS35C-03-31-2020-R3T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,312466.66667,-126208881.4296405,1353319.9751387262
622,r1e88vdvfbkw85,f3,5ef264c7e840f791d5382382,sample.transcriptic.aq1e9p5f9fz4pgc.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,3e3c8c590b2eacf0dde3cf316db3d804cd890cf3,"UWBF_34292 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,22.0,hour,aq1e9p5f9fz4pgc,30000,YS-TS35C-03-31-2020-R3T3,Sytox-YeastGates,SytoxYG-Plate,14000,200,31-Mar-2020,2142857.14286,-126208881.4296405,1353319.9751387262
623,r1e88vdvfbkw85,f3,5ef2656f4dffd2e455812185,sample.transcriptic.aq1e9p5fen2tx7d.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,93c2e7408c63f2aef7c088d305c33acbb7ebd684,"UWBF_34292 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,24.0,hour,aq1e9p5fen2tx7d,30000,YS-TS35C-03-31-2020-R3T4,Sytox-YeastGates,SytoxYG-Plate,11000,200,31-Mar-2020,2727272.72727,-126208881.4296405,1353319.9751387262
624,r1e88vdvfbkw85,f4,5ef265b4c39b18c5f297d010,sample.transcriptic.aq1e9p5evhr8nh6.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,8decd91c6b9b65fe9950beb444eb89b78bb8b865,"UWBF_34292 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,18.0,hour,aq1e9p5evhr8nh6,14009,YS-TS35C-03-31-2020-R3T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,233483.33333000002,-186039380.0498763,1101293.254614009
625,r1e88vdvfbkw85,f4,5ef2655f4dffd2e45581213b,sample.transcriptic.aq1e9p5f44fcvt2.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,a92846b154d8533614f411106071e6842f430457,"UWBF_34292 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,20.0,hour,aq1e9p5f44fcvt2,17103,YS-TS35C-03-31-2020-R3T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,285050.0,-186039380.0498763,1101293.254614009
626,r1e88vdvfbkw85,f4,5ef265664dffd2e455812158,sample.transcriptic.aq1e9p5f9g5nfzh.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,816b5a5f85f2dfb2dd19a8d1de62897fed2f9dd2,"UWBF_34292 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,22.0,hour,aq1e9p5f9g5nfzh,30000,YS-TS35C-03-31-2020-R3T3,Sytox-YeastGates,SytoxYG-Plate,19000,200,31-Mar-2020,1578947.3684200002,-186039380.0498763,1101293.254614009
627,r1e88vdvfbkw85,f4,5ef26451df103dbc3025d050,sample.transcriptic.aq1e9p5fen7cqqm.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,e9647970d13150419ea319d9cf045ed64d2c0850,"UWBF_34292 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,24.0,hour,aq1e9p5fen7cqqm,30000,YS-TS35C-03-31-2020-R3T4,Sytox-YeastGates,SytoxYG-Plate,13000,200,31-Mar-2020,2307692.30769,-186039380.0498763,1101293.254614009
628,r1e88vdvfbkw85,f5,5ef2651c02209110fcca030d,sample.transcriptic.aq1e9p5evhvsf2c.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,9592d41e17082893581f635aa86de5316a4f78ec,"UWBF_34292 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e9p5evhvsf2c,14763,YS-TS35C-03-31-2020-R3T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,246050.0,-106258742.45659609,1057589.7495790843
629,r1e88vdvfbkw85,f5,5ef26452df103dbc3025d054,sample.transcriptic.aq1e9p5f44kwpb8.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,64f3e6275c20ac3846b697752236c0b96e31037e,"UWBF_34292 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e9p5f44kwpb8,10597,YS-TS35C-03-31-2020-R3T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,176616.66667,-106258742.45659609,1057589.7495790843
630,r1e88vdvfbkw85,f5,5ef2655f4dffd2e455812137,sample.transcriptic.aq1e9p5f9gbbfnj.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,4d8bea16ff543e81706c8d93fe33448b4e1b0d7d,"UWBF_34292 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,22.0,hour,aq1e9p5f9gbbfnj,30000,YS-TS35C-03-31-2020-R3T3,Sytox-YeastGates,SytoxYG-Plate,20000,200,31-Mar-2020,1500000.0,-106258742.45659609,1057589.7495790843
631,r1e88vdvfbkw85,f5,5ef264cde840f791d53823a0,sample.transcriptic.aq1e9p5fend2qcp.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,fbddd24b806309f4074d0eefdc9b85a4b32344d6,"UWBF_34292 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,24.0,hour,aq1e9p5fend2qcp,30000,YS-TS35C-03-31-2020-R3T4,Sytox-YeastGates,SytoxYG-Plate,13000,200,31-Mar-2020,2307692.30769,-106258742.45659609,1057589.7495790843
632,r1e88vdvfbkw85,f6,5ef265a7c39b18c5f297cfdf,sample.transcriptic.aq1e9p5evj3fepe.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,597d84df8347d8d6a2818571daec33334e515e1d,"UWBF_34292 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,18.0,hour,aq1e9p5evj3fepe,13721,YS-TS35C-03-31-2020-R3T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,228683.33333000002,-182900824.45727548,1074184.9178961648
633,r1e88vdvfbkw85,f6,5ef264cae840f791d5382393,sample.transcriptic.aq1e9p5f44sknya.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,d0b0bc766894acfbcf5f84a8333af5c57d1bfd55,"UWBF_34292 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,20.0,hour,aq1e9p5f44sknya,10885,YS-TS35C-03-31-2020-R3T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,181416.66667,-182900824.45727548,1074184.9178961648
634,r1e88vdvfbkw85,f6,5ef264b443df7fd1ce73b2b1,sample.transcriptic.aq1e9p5f9gfv96s.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,3b846b5c0f5ff76c2f5e1e5caa1409db0aa359f5,"UWBF_34292 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,22.0,hour,aq1e9p5f9gfv96s,30000,YS-TS35C-03-31-2020-R3T3,Sytox-YeastGates,SytoxYG-Plate,19000,200,31-Mar-2020,1578947.3684200002,-182900824.45727548,1074184.9178961648
635,r1e88vdvfbkw85,f6,5ef264b543df7fd1ce73b2ba,sample.transcriptic.aq1e9p5fenhkgvw.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,9932dfa9bf1980e532fda581deb0fdae0a92bda6,"UWBF_34292 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,24.0,hour,aq1e9p5fenhkgvw,30000,YS-TS35C-03-31-2020-R3T4,Sytox-YeastGates,SytoxYG-Plate,13000,200,31-Mar-2020,2307692.30769,-182900824.45727548,1074184.9178961648
636,r1e88vdvfbkw85,f7,5ef264c2e840f791d538236b,sample.transcriptic.aq1e9p5evj7z87m.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,d90df2dd3e9bf9fc3664fbcdd55abebed02a17f1,"UWBF_34292 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,18.0,hour,aq1e9p5evj7z87m,14997,YS-TS35C-03-31-2020-R3T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,249950.0,-74078837.08666015,1179347.3146748426
637,r1e88vdvfbkw85,f7,5ef2656f4dffd2e455812183,sample.transcriptic.aq1e9p5f44x5fgg.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,acd618af7bb000411a2126172737bd1cde90463f,"UWBF_34292 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,20.0,hour,aq1e9p5f44x5fgg,12164,YS-TS35C-03-31-2020-R3T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,202733.33333,-74078837.08666015,1179347.3146748426
638,r1e88vdvfbkw85,f7,5ef265b4c39b18c5f297d014,sample.transcriptic.aq1e9p5f9gnj8tu.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,cdc0d0b46b852c22f5f5807daec8df54b370a4b2,"UWBF_34292 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,22.0,hour,aq1e9p5f9gnj8tu,30000,YS-TS35C-03-31-2020-R3T3,Sytox-YeastGates,SytoxYG-Plate,17000,200,31-Mar-2020,1764705.88235,-74078837.08666015,1179347.3146748426
639,r1e88vdvfbkw85,f7,5ef265b0c39b18c5f297d001,sample.transcriptic.aq1e9p5fenq9gj2.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,bfe3cec06ac7a76602de8262647e691253811fb9,"UWBF_34292 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,24.0,hour,aq1e9p5fenq9gj2,30000,YS-TS35C-03-31-2020-R3T4,Sytox-YeastGates,SytoxYG-Plate,12000,200,31-Mar-2020,2500000.0,-74078837.08666015,1179347.3146748426
640,r1e88vdvfbkw85,f8,5ef2642b6e3ee06dcce8f1e6,sample.transcriptic.aq1e9p5evjdp7uq.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,906946ec8d554b2a71d44b87a0b6214eb91d8c09,"UWBF_34288 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34288,CEN.PK2_ATAF1_gfp_34288,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e9p5evjdp7uq,94,YS-TS35C-03-31-2020-R3T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1566.6666699999998,-131705410.14519554,3370.8333631586656
641,r1e88vdvfbkw85,f8,5ef2651f02209110fcca031a,sample.transcriptic.aq1e9p5f454tf5k.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,b0c1ad64837b80b19b57b29d44b48f08ccdebe68,"UWBF_34288 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34288,CEN.PK2_ATAF1_gfp_34288,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e9p5f454tf5k,60,YS-TS35C-03-31-2020-R3T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1000.0,-131705410.14519554,3370.8333631586656
642,r1e88vdvfbkw85,f8,5ef26455df103dbc3025d062,sample.transcriptic.aq1e9p5f9gt42c3.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,898d7c3523d638cc4de6b26d3825bcd95d41920b,"UWBF_34288 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34288,CEN.PK2_ATAF1_gfp_34288,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,22.0,hour,aq1e9p5f9gt42c3,187,YS-TS35C-03-31-2020-R3T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,3116.66667,-131705410.14519554,3370.8333631586656
643,r1e88vdvfbkw85,f8,5ef26470284009261023f534,sample.transcriptic.aq1e9p5fenvxg75.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,b433189273a090f770a376f3f906b417c8598ba8,"UWBF_34288 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34288,CEN.PK2_ATAF1_gfp_34288,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,24.0,hour,aq1e9p5fenvxg75,468,YS-TS35C-03-31-2020-R3T4,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,7800.0,-131705410.14519554,3370.8333631586656
644,r1e88vdvfbkw85,f9,5ef265a6c39b18c5f297cfd8,sample.transcriptic.aq1e9p5evjj7zcw.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,eecb2dfed3396ed30a2d407637d00cfdb2d549db,"UWBF_34288 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34288,CEN.PK2_ATAF1_gfp_34288,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,18.0,hour,aq1e9p5evjj7zcw,88,YS-TS35C-03-31-2020-R3T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1466.6666699999998,-147788917.2530367,1983.333351908829
645,r1e88vdvfbkw85,f9,5ef264c243df7fd1ce73b2fa,sample.transcriptic.aq1e9p5f45agesq.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,728c948cfde70232e5e1cc6fe3c897a402764d2e,"UWBF_34288 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34288,CEN.PK2_ATAF1_gfp_34288,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,20.0,hour,aq1e9p5f45agesq,64,YS-TS35C-03-31-2020-R3T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1066.6666699999998,-147788917.2530367,1983.333351908829
646,r1e88vdvfbkw85,f9,5ef264d2e840f791d53823b8,sample.transcriptic.aq1e9p5f9gyrzz6.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,f23bb5cee4a6934cef781ff7636d3c4a6ecf67bc,"UWBF_34288 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34288,CEN.PK2_ATAF1_gfp_34288,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,22.0,hour,aq1e9p5f9gyrzz6,107,YS-TS35C-03-31-2020-R3T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1783.3333300000002,-147788917.2530367,1983.333351908829
647,r1e88vdvfbkw85,f9,5ef2642f6e3ee06dcce8f1f7,sample.transcriptic.aq1e9p5fep3mfua.experiment.transcriptic.r1e88vdvfbkw85,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,bf4ff41a45417c9c65a470521c0e0162ea332db6,"UWBF_34288 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34288,CEN.PK2_ATAF1_gfp_34288,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,24.0,hour,aq1e9p5fep3mfua,217,YS-TS35C-03-31-2020-R3T4,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,3616.6666700000005,-147788917.2530367,1983.333351908829
