,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
572,r1e5gwct4z3rnj,g10,5ef266d24d44be134238bd73,sample.transcriptic.aq1e6xk28r884kp.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,3a977dcc68f89c9fa95ce379719448a041f3f813,"B_subtilis_IPTG_JAB546 | 35.0 | [72.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IPTG_JAB546,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,72.0,hour,aq1e6xk28r884kp,30000,NovelChasisOC35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,19000,200,05-Mar-2020,1578947.3684200002,31.993258670641037,750568.3872141916
573,r1e5gwct4z3rnj,g10,5ef269b24376bbbe619ef783,sample.transcriptic.aq1e732a2har8fp.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,0c7bf95aa0bd4f542fe0412aa90cc77f530421e3,"B_subtilis_IPTG_JAB546 | 35.0 | [96.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""Cuminic Acid @ 88.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""IPTG @ 88.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IPTG_JAB546,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,1.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,96.0,hour,aq1e732a2har8fp,30000,NovelChasisOC35C-03-06-2020-T4,Sytox-YeastGates,SytoxYG-Plate,8000,200,06-Mar-2020,3750000.0,31.993258670641037,750568.3872141916
574,r1e5gwct4z3rnj,g11,5ef26799f4532950910b6355,sample.transcriptic.aq1e6qnkxekbn4m.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,01002ed307e524cc8f29635c9ec8573230189047,"B_subtilis_IPTG_JAB547 | 35.0 | [24.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IPTG_JAB547,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,24.0,hour,aq1e6qnkxekbn4m,30000,NovelChasisOC35C-03-03-2020-T1,Sytox-YeastGates,SytoxYG-Plate,7000,200,03-Mar-2020,4285714.2857099995,9829417435.505764,4226190.4674999695
575,r1e5gwct4z3rnj,g11,5ef26854e57617fa82eb97ef,sample.transcriptic.aq1e6u4u67r5hkd.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,fc104cbf4c07138734a3ddb3b53be85bcd642731,"B_subtilis_IPTG_JAB547 | 35.0 | [48.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IPTG_JAB547,,,,,Modified M9 Media + Kan 5_ug_per_ml,Cuminic Acid,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,48.0,hour,aq1e6u4u67r5hkd,30000,NovelChasisOC35C-03-04-2020-T2,Sytox-YeastGates,SytoxYG-Plate,6000,200,04-Mar-2020,5000000.0,9829417435.505764,4226190.4674999695
576,r1e5gwct4z3rnj,g11,5ef269b24376bbbe619ef785,sample.transcriptic.aq1e6xk28r9caqn.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,b746b53fd32af2219ee8a21971debe7b721f62ae,"B_subtilis_IPTG_JAB547 | 35.0 | [72.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IPTG_JAB547,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,72.0,hour,aq1e6xk28r9caqn,30000,NovelChasisOC35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,7000,200,05-Mar-2020,4285714.2857099995,9829417435.505764,4226190.4674999695
577,r1e5gwct4z3rnj,g11,5ef2695cfb52f7d2d4001d61,sample.transcriptic.aq1e732a2har8fr.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,c5d78533122258fec00d7d3b3c5863fa27aff700,"B_subtilis_IPTG_JAB547 | 35.0 | [96.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""Cuminic Acid @ 88.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""IPTG @ 88.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IPTG_JAB547,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,1.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,96.0,hour,aq1e732a2har8fr,30000,NovelChasisOC35C-03-06-2020-T4,Sytox-YeastGates,SytoxYG-Plate,9000,200,06-Mar-2020,3333333.33333,9829417435.505764,4226190.4674999695
578,r1e5gwct4z3rnj,g12,5ef26731daf43de2d8f92cc4,sample.transcriptic.aq1e6qnkxekbn4p.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,eab53f343a0fea4a430e336a4474ef9592cf0b30,"B_subtilis_IPTG_PY79 | 35.0 | [24.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IPTG_PY79,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,24.0,hour,aq1e6qnkxekbn4p,30000,NovelChasisOC35C-03-03-2020-T1,Sytox-YeastGates,SytoxYG-Plate,21000,200,03-Mar-2020,1428571.42857,41.019471756865165,1021833.6216323418
579,r1e5gwct4z3rnj,g12,5ef267858d5fae14509a8c6b,sample.transcriptic.aq1e6u4u67s9qqc.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,679794c62a5e9b8e2d5a6d48e23686ba78bc2f5b,"B_subtilis_IPTG_PY79 | 35.0 | [48.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IPTG_PY79,,,,,Modified M9 Media + Kan 5_ug_per_ml,Cuminic Acid,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,48.0,hour,aq1e6u4u67s9qqc,30000,NovelChasisOC35C-03-04-2020-T2,Sytox-YeastGates,SytoxYG-Plate,18000,200,04-Mar-2020,1666666.6666700002,41.019471756865165,1021833.6216323418
580,r1e5gwct4z3rnj,g12,5ef267fa4508abc6858782ba,sample.transcriptic.aq1e6xk28r9caqq.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,3720ee3a7151266b5647adeb39abe5d5d4a0e0c2,"B_subtilis_IPTG_PY79 | 35.0 | [72.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IPTG_PY79,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,72.0,hour,aq1e6xk28r9caqq,30000,NovelChasisOC35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,19000,200,05-Mar-2020,1578947.3684200002,41.019471756865165,1021833.6216323418
581,r1e5gwct4z3rnj,g12,5ef267908d5fae14509a8c9f,sample.transcriptic.aq1e732a2hbvekq.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,91324fc9843d60e8448575b529356a367b38a729,"B_subtilis_IPTG_PY79 | 35.0 | [96.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""Cuminic Acid @ 88.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""IPTG @ 88.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IPTG_PY79,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,1.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,96.0,hour,aq1e732a2hbvekq,30000,NovelChasisOC35C-03-06-2020-T4,Sytox-YeastGates,SytoxYG-Plate,8000,200,06-Mar-2020,3750000.0,41.019471756865165,1021833.6216323418
582,r1e5gwct4z3rnj,g2,5ef26962fb52f7d2d4001d80,sample.transcriptic.aq1e6qnkxeesukg.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,8dde1fa6d382e0a6112811918b751d4fdef31e98,"B_subtilis_IMPLY1_PY79 | 35.0 | [24.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IMPLY1_PY79,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,24.0,hour,aq1e6qnkxeesukg,30000,NovelChasisOC35C-03-03-2020-T1,Sytox-YeastGates,SytoxYG-Plate,18000,200,03-Mar-2020,1666666.6666700002,286.7948375238225,1903225.0354492401
583,r1e5gwct4z3rnj,g2,5ef268cd9f96d78718c1c183,sample.transcriptic.aq1e6u4u67kkr37.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,567e1ace3d5e77568633dab5790226ec84f5ef53,"B_subtilis_IMPLY1_PY79 | 35.0 | [48.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IMPLY1_PY79,,,,,Modified M9 Media + Kan 5_ug_per_ml,Cuminic Acid,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,48.0,hour,aq1e6u4u67kkr37,30000,NovelChasisOC35C-03-04-2020-T2,Sytox-YeastGates,SytoxYG-Plate,11000,200,04-Mar-2020,2727272.72727,286.7948375238225,1903225.0354492401
584,r1e5gwct4z3rnj,g2,5ef268c99f96d78718c1c17a,sample.transcriptic.aq1e6xk28r3pb3m.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,c8bfe79f2df8bf83992a00379f2daf47172dbee8,"B_subtilis_IMPLY1_PY79 | 35.0 | [72.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IMPLY1_PY79,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,72.0,hour,aq1e6xk28r3pb3m,30000,NovelChasisOC35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,21000,200,05-Mar-2020,1428571.42857,286.7948375238225,1903225.0354492401
585,r1e5gwct4z3rnj,g2,5ef2672edaf43de2d8f92cba,sample.transcriptic.aq1e732a2h67exm.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,c0b77d423edb4c5c6e70aa16b9d63f688fd88196,"B_subtilis_IMPLY1_PY79 | 35.0 | [96.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""Cuminic Acid @ 88.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""IPTG @ 88.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IMPLY1_PY79,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,1.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,96.0,hour,aq1e732a2h67exm,30000,NovelChasisOC35C-03-06-2020-T4,Sytox-YeastGates,SytoxYG-Plate,12000,200,06-Mar-2020,2500000.0,286.7948375238225,1903225.0354492401
586,r1e5gwct4z3rnj,g3,5ef26722daf43de2d8f92c82,sample.transcriptic.aq1e6qnkxeesukj.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,c129f94d7a28e1a11c974a1fa946600ed22ec9c7,"B_subtilis_IMPLY2_PY79 | 35.0 | [24.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IMPLY2_PY79,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,24.0,hour,aq1e6qnkxeesukj,30000,NovelChasisOC35C-03-03-2020-T1,Sytox-YeastGates,SytoxYG-Plate,21000,200,03-Mar-2020,1428571.42857,226.1656018451832,1664287.867595344
587,r1e5gwct4z3rnj,g3,5ef26730daf43de2d8f92cc2,sample.transcriptic.aq1e6u4u67kkr39.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,58509b6decbb32f8f2b3d097363c6fa3e81e5b8d,"B_subtilis_IMPLY2_PY79 | 35.0 | [48.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IMPLY2_PY79,,,,,Modified M9 Media + Kan 5_ug_per_ml,Cuminic Acid,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,48.0,hour,aq1e6u4u67kkr39,30000,NovelChasisOC35C-03-04-2020-T2,Sytox-YeastGates,SytoxYG-Plate,13000,200,04-Mar-2020,2307692.30769,226.1656018451832,1664287.867595344
588,r1e5gwct4z3rnj,g3,5ef267898d5fae14509a8c7e,sample.transcriptic.aq1e6xk28r4th7j.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,819da1cacb38dfbc2cfec9fa85c1b181f9279150,"B_subtilis_IMPLY2_PY79 | 35.0 | [72.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IMPLY2_PY79,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,72.0,hour,aq1e6xk28r4th7j,30000,NovelChasisOC35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,19000,200,05-Mar-2020,1578947.3684200002,226.1656018451832,1664287.867595344
589,r1e5gwct4z3rnj,g3,5ef269ba4376bbbe619ef7b0,sample.transcriptic.aq1e732a2h7bn3k.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,53f6ab6fd14514235ccbaab9ec504ddf398f0216,"B_subtilis_IMPLY2_PY79 | 35.0 | [96.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""Cuminic Acid @ 88.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""IPTG @ 88.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_IMPLY2_PY79,,,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,1.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,96.0,hour,aq1e732a2h7bn3k,30000,NovelChasisOC35C-03-06-2020-T4,Sytox-YeastGates,SytoxYG-Plate,14000,200,06-Mar-2020,2142857.14286,226.1656018451832,1664287.867595344
590,r1e5gwct4z3rnj,g4,5ef2678b8d5fae14509a8c85,sample.transcriptic.aq1e6qnkxefx2qh.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,3,a7e2e86b5b42301ce664a723c63ba16ed24414e7,"B_subtilis_WC_JAB546 | 35.0 | [24.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_WC_JAB546,,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,24.0,hour,aq1e6qnkxefx2qh,30000,NovelChasisOC35C-03-03-2020-T1,Sytox-YeastGates,SytoxYG-Plate,44000,200,03-Mar-2020,681818.1818199999,204.8092292834598,1489988.0423488314
