,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1e6ge2n8x7q5p,a1,5ef26602d0a530a5a55a60ff,sample.transcriptic.aq1e6tn3vd9kjd6.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,7ae673217d9a2de0219421b2808c72378f443641,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",35.0,celsius,18.0,hour,aq1e6tn3vd9kjd6,26369,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,439483.33333,-129795018.47979192,1394844.9764362818
197,r1e6ge2n8x7q5p,e10,5ef2668b31dd0f21f58bad75,sample.transcriptic.aq1e6tn44zfts99.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,80c3a89b450fb11c082bbcb149a28232790244b9,"UWBF_24961 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e6tn44zfts99,24871,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,414516.66667,-198376615.21738273,1713929.8034456605
198,r1e6ge2n8x7q5p,e10,5ef2676ffdcaed7ae4c67b53,sample.transcriptic.aq1e6tn4bk3kpk6.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,78b4b2279a1c4a828bedfcec1471151d34f89cb5,"UWBF_24961 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,22.0,hour,aq1e6tn4bk3kpk6,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,15000,200,05-Mar-2020,2000000.0,-198376615.21738273,1713929.8034456605
199,r1e6ge2n8x7q5p,e10,5ef26606d0a530a5a55a610f,sample.transcriptic.aq1e6tn4gmyqdx2.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,081689062d5163acb50828b8a96d8e4807072600,"UWBF_24961 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,24.0,hour,aq1e6tn4gmyqdx2,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-198376615.21738273,1713929.8034456605
200,r1e6ge2n8x7q5p,e11,5ef266dbd6c89f74262756d1,sample.transcriptic.aq1e6tn3veyxugs.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,fb22790ae828655d2c1a4f05d207b4ebdf3ef766,"UWBF_24961 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,18.0,hour,aq1e6tn3veyxugs,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,30000,200,05-Mar-2020,1000000.0,-710890924.8707808,2443181.819454488
201,r1e6ge2n8x7q5p,e11,5ef2672576edeb85385123ae,sample.transcriptic.aq1e6tn44zmcjsf.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,7dd7fc05b99758f1097a8dfc4f9ab71eb22bd94a,"UWBF_24961 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,20.0,hour,aq1e6tn44zmcjsf,30000,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,16000,200,05-Mar-2020,1875000.0,-710890924.8707808,2443181.819454488
202,r1e6ge2n8x7q5p,e11,5ef266c1197571bba534ac96,sample.transcriptic.aq1e6tn4bk99p8b.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,3bc25b04debbae8acdf8a7e9abcc842215886c5b,"UWBF_24961 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,22.0,hour,aq1e6tn4bk99p8b,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-710890924.8707808,2443181.819454488
203,r1e6ge2n8x7q5p,e11,5ef265f6d0a530a5a55a60d2,sample.transcriptic.aq1e6tn4gn6ddk6.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,403a359c62740a6496d9cffe41540298a1c0a57a,"UWBF_24961 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,24.0,hour,aq1e6tn4gn6ddk6,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-710890924.8707808,2443181.819454488
204,r1e6ge2n8x7q5p,e12,5ef266021224eb25fb26e5d4,sample.transcriptic.aq1e6tn3vf6mu5x.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,8c91966d694fd76be1573fef4dc344d0670ddd42,"UWBF_24961 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vf6mu5x,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,52000,200,05-Mar-2020,576923.07692,-130421116.7350806,2076048.967887375
205,r1e6ge2n8x7q5p,e12,5ef266696d07d57cb70bf1ec,sample.transcriptic.aq1e6tn44zt2jej.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,1e587ee8f9a1fda25a50ced5c5b664c1aa8a158d,"UWBF_24961 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44zt2jej,30000,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,18000,200,05-Mar-2020,1666666.6666700002,-130421116.7350806,2076048.967887375
206,r1e6ge2n8x7q5p,e12,5ef2665d6d07d57cb70bf1b6,sample.transcriptic.aq1e6tn4bkdtfrj.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,dbb48281e9cafc5eea3b74995787cdf1fcab573b,"UWBF_24961 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bkdtfrj,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-130421116.7350806,2076048.967887375
207,r1e6ge2n8x7q5p,e12,5ef2672e76edeb85385123d5,sample.transcriptic.aq1e6tn4gnc3d89.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,7f7a9873ff147311c7a070082572bcafc9750eee,"UWBF_24961 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",35.0,celsius,24.0,hour,aq1e6tn4gnc3d89,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,9000,200,05-Mar-2020,3333333.33333,-130421116.7350806,2076048.967887375
208,r1e6ge2n8x7q5p,e2,5ef266d44a888501c32f6a6d,sample.transcriptic.aq1e6tn3vdhhxad.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,1ada8e9e9513f373ff25456fc05a09d4473c71ac,"UWBF_24961 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdhhxad,16067,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,267783.33333,-109434565.22544208,1174272.3055627188
209,r1e6ge2n8x7q5p,e2,5ef266021224eb25fb26e5d2,sample.transcriptic.aq1e6tn44y882u7.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,bb9f5629492845573392c8c00466e95e853ed487,"UWBF_24961 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44y882u7,9876,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,164600.0,-109434565.22544208,1174272.3055627188
210,r1e6ge2n8x7q5p,e2,5ef26775fdcaed7ae4c67b73,sample.transcriptic.aq1e6tn4bhqkcs4.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,82c5b39e431e1a6933da80dacfb199fc9b5aaa1d,"UWBF_24961 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bhqkcs4,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,17000,200,05-Mar-2020,1764705.88235,-109434565.22544208,1174272.3055627188
211,r1e6ge2n8x7q5p,e2,5ef2672d76edeb85385123d3,sample.transcriptic.aq1e6tn4gkpygcs.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,686328842ac7bcbedb8dcc71f6ba2e97bb3df367,"UWBF_24961 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,24.0,hour,aq1e6tn4gkpygcs,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,12000,200,05-Mar-2020,2500000.0,-109434565.22544208,1174272.3055627188
212,r1e6ge2n8x7q5p,e3,5ef265f7d0a530a5a55a60d6,sample.transcriptic.aq1e6tn3vdp3qth.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,fd6a9341df3a100ec73d56deae6031d019e4ab10,"UWBF_24961 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdp3qth,14295,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,238250.0,-199968982.34745207,1045630.2947897713
213,r1e6ge2n8x7q5p,e3,5ef2672776edeb85385123b6,sample.transcriptic.aq1e6tn44ycrucb.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,9ef327294a83c8d16df84ddb2a2d514f0158f6f8,"UWBF_24961 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44ycrucb,13348,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,222466.66666999998,-199968982.34745207,1045630.2947897713
214,r1e6ge2n8x7q5p,e3,5ef266bb197571bba534ac81,sample.transcriptic.aq1e6tn4bhw9ce5.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,e54430836493ac0715ef9662b9a1279aa843253c,"UWBF_24961 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bhw9ce5,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,19000,200,05-Mar-2020,1578947.3684200002,-199968982.34745207,1045630.2947897713
215,r1e6ge2n8x7q5p,e3,5ef266161224eb25fb26e626,sample.transcriptic.aq1e6tn4gkuh9vx.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,5bbf7f9dee32acae81dc888345a4a231861d44b5,"UWBF_24961 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",35.0,celsius,24.0,hour,aq1e6tn4gkuh9vx,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,14000,200,05-Mar-2020,2142857.14286,-199968982.34745207,1045630.2947897713
216,r1e6ge2n8x7q5p,e4,5ef26604d0a530a5a55a6107,sample.transcriptic.aq1e6tn3vdtmhbq.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,2,fb22790ae828655d2c1a4f05d207b4ebdf3ef766,"UWBF_24961 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdtmhbq,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,16000,200,05-Mar-2020,1875000.0,-520946499.0399767,2587412.594295382
217,r1e6ge2n8x7q5p,e4,5ef26778fdcaed7ae4c67b80,sample.transcriptic.aq1e6tn44yhamvg.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,2,7dd7fc05b99758f1097a8dfc4f9ab71eb22bd94a,"UWBF_24961 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,20.0,hour,aq1e6tn44yhamvg,30000,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,13000,200,05-Mar-2020,2307692.30769,-520946499.0399767,2587412.594295382
218,r1e6ge2n8x7q5p,e4,5ef266e44a888501c32f6ab0,sample.transcriptic.aq1e6tn4bj2t5xb.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,2,3bc25b04debbae8acdf8a7e9abcc842215886c5b,"UWBF_24961 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,22.0,hour,aq1e6tn4bj2t5xb,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-520946499.0399767,2587412.594295382
219,r1e6ge2n8x7q5p,e4,5ef2667f31dd0f21f58bad48,sample.transcriptic.aq1e6tn4gkz33e5.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,2,403a359c62740a6496d9cffe41540298a1c0a57a,"UWBF_24961 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,24.0,hour,aq1e6tn4gkz33e5,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-520946499.0399767,2587412.594295382
220,r1e6ge2n8x7q5p,e5,5ef2660a1224eb25fb26e5f2,sample.transcriptic.aq1e6tn3vdy6auv.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,0c8f9f37c5466a18b344727321694bb145e9af51,"UWBF_24961 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdy6auv,15535,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,258916.66666999998,-191898410.5389611,1042713.6277171265
221,r1e6ge2n8x7q5p,e5,5ef266676d07d57cb70bf1e4,sample.transcriptic.aq1e6tn44ynuedm.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,c4b1708b52f21c3f51304aad993597c2822f04af,"UWBF_24961 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44ynuedm,11408,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,190133.33333,-191898410.5389611,1042713.6277171265
222,r1e6ge2n8x7q5p,e5,5ef266726d07d57cb70bf215,sample.transcriptic.aq1e6tn4bj7bxfg.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,29275a099e8de58ddd5d573422ad283602e16390,"UWBF_24961 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bj7bxfg,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,19000,200,05-Mar-2020,1578947.3684200002,-191898410.5389611,1042713.6277171265
223,r1e6ge2n8x7q5p,e5,5ef26775fdcaed7ae4c67b6f,sample.transcriptic.aq1e6tn4gm6r337.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,bc3b5aa6a41da0ac73432fd777d0d482ad00dd86,"UWBF_24961 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",35.0,celsius,24.0,hour,aq1e6tn4gm6r337,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,14000,200,05-Mar-2020,2142857.14286,-191898410.5389611,1042713.6277171265
224,r1e6ge2n8x7q5p,e6,5ef2667731dd0f21f58bad26,sample.transcriptic.aq1e6tn3ve5uagy.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,5ecc305941121f6f73ed1510b3cd664aaf9b90c1,"UWBF_24961 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3ve5uagy,18280,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,304666.66667,-129096026.12219903,1320084.8433857502
225,r1e6ge2n8x7q5p,e6,5ef266746d07d57cb70bf21f,sample.transcriptic.aq1e6tn44yuhe2p.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,d3ee2adad2fc42a93a2f8c29349241d39c998ec5,"UWBF_24961 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44yuhe2p,14307,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,238450.0,-129096026.12219903,1320084.8433857502
226,r1e6ge2n8x7q5p,e6,5ef2666b6d07d57cb70bf1f5,sample.transcriptic.aq1e6tn4bjczx4m.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,7e8385af7c812883ce7ce8dbedbf25829e09dda2,"UWBF_24961 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjczx4m,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,19000,200,05-Mar-2020,1578947.3684200002,-129096026.12219903,1320084.8433857502
