,_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,well,flow_rate_uL/min,date_of_experiment,cells/mL,predicted_output_mean,predicted_output_std
0,5ef266041224eb25fb26e5de,sample.transcriptic.aq1e6tn3vf8w8dy.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,1,8831ba1801ed254c9ac951e49483005ce9cd0cf0,"beads_spherotech_rainbow | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete', 'beta-estradiol|1e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vf8w8dy,26513,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,h12,200,05-Mar-2020,441883.33333,0.7155357749028778,0.4511673826625119
178,5ef26603d0a530a5a55a6105,sample.transcriptic.aq1e6tn44y882ua.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,11,c352e389be3135ffa3773450d5cb8c7e50826858,"UWBF_24962 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44y882ua,9743,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,f2,200,05-Mar-2020,162383.33333,0.9764959458072462,0.1515056750554084
179,5ef26768fdcaed7ae4c67b33,sample.transcriptic.aq1e6tn44yvnm6q.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,6,fbb400edca5ed26dbca525e8f071b094e1ed2f81,"UWBF_25784 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete', 'beta-estradiol|4e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44yvnm6q,6890,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,g6,200,05-Mar-2020,114833.33333,0.013352685050798258,0.11478807966623959
180,5ef266e6d6c89f7426275700,sample.transcriptic.aq1e6tn44yjetzh.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,4,51582e502213917dfd14a27fcc4d0d054f7faf1d,"UWBF_25784 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete', 'beta-estradiol|0.0002|mM']",35.0,celsius,20.0,hour,aq1e6tn44yjetzh,7832,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,g4,200,05-Mar-2020,130533.33333,0.007533197139938713,0.08647197699460844
181,5ef2671e76edeb8538512392,sample.transcriptic.aq1e6tn44z5kz3x.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,12,3993281dc1e72781745448ee40a1ea9d9a5b0482,"UWBF_24960 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e6tn44z5kz3x,13586,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,d8,200,05-Mar-2020,226433.33333000002,0.971809215368762,0.16552365671964062
182,5ef266e4d6c89f74262756f6,sample.transcriptic.aq1e6tn44za5sm4.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,11,7751f46847ccdfc919fd5c6cf84b5190e2c72658,"UWBF_24960 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete', 'beta-estradiol|0.0004|mM']",35.0,celsius,20.0,hour,aq1e6tn44za5sm4,14743,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,d9,200,05-Mar-2020,245716.66666999998,0.9468900495150241,0.2242603284970643
183,5ef266616d07d57cb70bf1c7,sample.transcriptic.aq1e6tn44ypymhn.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,5,5b4ee0c8fafbaa60740a4a499d42ea99f39f18ef,"UWBF_25784 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete', 'beta-estradiol|8e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44ypymhn,8595,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,g5,200,05-Mar-2020,143250.0,0.006166375799883653,0.0782883433590966
184,5ef266e6d6c89f74262756fe,sample.transcriptic.aq1e6tn44y3p9b5.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,12,d9f0f9e91118c4d1e1894189d13d9b748e04b6fe,"UWBF_24962 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete', 'beta-estradiol|4e-06|mM']",35.0,celsius,20.0,hour,aq1e6tn44y3p9b5,9268,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,f1,200,05-Mar-2020,154466.66667,0.9856495468277946,0.11893714305401933
185,5ef266716d07d57cb70bf213,sample.transcriptic.aq1e6tn44za5sm7.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,10,51a33ae446bb9121f6a06207aad6b61079fe1494,"UWBF_24961 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete', 'beta-estradiol|0.0004|mM']",35.0,celsius,20.0,hour,aq1e6tn44za5sm7,30000,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,13000,e9,200,05-Mar-2020,2307692.30769,0.7135666666666667,0.452101860305793
186,5ef2677dfdcaed7ae4c67b95,sample.transcriptic.aq1e6tn44ypymhj.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,3,cd1f0fe51b83164743efcdc70b3c5bcec8e5210e,"UWBF_24962 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete', 'beta-estradiol|8e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44ypymhj,9310,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,f5,200,05-Mar-2020,155166.66667,0.9671321160042965,0.17830031102835014
187,5ef2667631dd0f21f58bad1f,sample.transcriptic.aq1e6tn44y4tff3.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,2,18c531d135ad081181fd20cd335cc3b897e5f3c0,"UWBF_25784 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete', 'beta-estradiol|4e-06|mM']",35.0,celsius,20.0,hour,aq1e6tn44y4tff3,8053,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,g1,200,05-Mar-2020,134216.66667,0.008444058114988204,0.09150844678556953
188,5ef266e74a888501c32f6ac0,sample.transcriptic.aq1e6tn44yjetze.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,5,fbc09ca9e2ea5f4fb6d2e0268a657f427a36b550,"UWBF_24962 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete', 'beta-estradiol|0.0002|mM']",35.0,celsius,20.0,hour,aq1e6tn44yjetze,11839,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,f4,200,05-Mar-2020,197316.66667,0.9500802432637891,0.21778838588082042
189,5ef266071224eb25fb26e5e6,sample.transcriptic.aq1e6tn44z5kz42.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,11,80c3a89b450fb11c082bbcb149a28232790244b9,"UWBF_24961 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e6tn44z5kz42,11422,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,e8,200,05-Mar-2020,190366.66667,0.8699877429521975,0.3363316423857672
190,5ef265f3d0a530a5a55a60c7,sample.transcriptic.aq1e6tn44y9c8y8.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,3,598fc5f274710aa6b1f118c9d26b9a9ab7eaed24,"UWBF_25784 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44y9c8y8,7993,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,g2,200,05-Mar-2020,133216.66667,0.009132991367446516,0.09513523093963654
191,5ef266131224eb25fb26e619,sample.transcriptic.aq1e6tn44yuhe2s.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,6,b3a435380279ddbe2599957a05adaec5a072f568,"UWBF_24962 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete', 'beta-estradiol|4e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44yuhe2s,11056,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,f6,200,05-Mar-2020,184266.66667,0.9759406657018813,0.15324035597955832
192,5ef266ba197571bba534ac7d,sample.transcriptic.aq1e6tn44yz37jw.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,7,14f306e774d152346b9bf959f22e09a8f8d23706,"UWBF_24962 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete', 'beta-estradiol|0.0|mM']",35.0,celsius,20.0,hour,aq1e6tn44yz37jw,15216,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,f7,200,05-Mar-2020,253600.0,0.9917849631966351,0.09026674619293773
193,5ef266636d07d57cb70bf1d2,sample.transcriptic.aq1e6tn44ydw2gd.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,1,4a80b2e8af397f2a9e77eec432ff53547cf72b32,"UWBF_25784 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete', 'beta-estradiol|6e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44ydw2gd,10045,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,g3,200,05-Mar-2020,167416.66667,0.005276256844201095,0.07244957212105159
194,5ef2660f1224eb25fb26e606,sample.transcriptic.aq1e6tn4bhnaygx.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,2,ac43eb3e4c9b6808a1c99edf7af59e6e72ff2c20,"UWBF_24864 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete', 'beta-estradiol|4e-06|mM']",35.0,celsius,22.0,hour,aq1e6tn4bhnaygx,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,28000,h1,200,05-Mar-2020,1071428.57143,0.9840666666666666,0.12521974639962036
195,5ef2666b6d07d57cb70bf1f5,sample.transcriptic.aq1e6tn4bjczx4m.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,7,7e8385af7c812883ce7ce8dbedbf25829e09dda2,"UWBF_24961 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete', 'beta-estradiol|4e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjczx4m,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,19000,e6,200,05-Mar-2020,1578947.3684200002,0.8305666666666667,0.3751404668936956
196,5ef2665e6d07d57cb70bf1b8,sample.transcriptic.aq1e6tn4bhqkcrz.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,5,85b4bbeb927d48d9f264bd692ea7e1ad4def929c,"UWBF_24960 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bhqkcrz,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,16000,d2,200,05-Mar-2020,1875000.0,0.9675333333333334,0.1772389047111284
197,5ef26609d0a530a5a55a611a,sample.transcriptic.aq1e6tn4bhv56a7.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,6,9d4779e505aa797b04809e7b9bfdbf5ec79da67f,"UWBF_24960 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete', 'beta-estradiol|6e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bhv56a7,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,19000,d3,200,05-Mar-2020,1578947.3684200002,0.8774333333333333,0.32794460479022325
198,5ef266e3d6c89f74262756f0,sample.transcriptic.aq1e6tn4bjjpwrq.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,8,50b1e37e736908417a02f9be7c3536a3c2c91ffa,"UWBF_24961 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete', 'beta-estradiol|0.0|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjjpwrq,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,18000,e7,200,05-Mar-2020,1666666.6666700002,0.9859666666666667,0.11763018370112106
199,5ef266efd6c89f7426275724,sample.transcriptic.aq1e6tn4bhsus24.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,3,b28fefdced643016156dcb2ef93d46fb98a34a17,"UWBF_24864 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bhsus24,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,60000,h2,200,05-Mar-2020,500000.0,0.9907666666666667,0.09564718414577969
200,5ef2666b6d07d57cb70bf1f9,sample.transcriptic.aq1e6tn4bjvwpx5.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,7,d37efab260ab69efa2deaec2536d25ab22d41800,"UWBF_24962 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete', 'beta-estradiol|0.0004|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjvwpx5,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,11000,f9,200,05-Mar-2020,2727272.72727,0.5051333333333333,0.4999819812969346
201,5ef26766fdcaed7ae4c67b2e,sample.transcriptic.aq1e6tn4bhk2k8u.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,4,027cc919362641776a451af8c1124e904a789bce,"UWBF_24960 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete', 'beta-estradiol|4e-06|mM']",35.0,celsius,22.0,hour,aq1e6tn4bhk2k8u,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,16000,d1,200,05-Mar-2020,1875000.0,0.9876666666666667,0.11037041395454716
202,5ef266726d07d57cb70bf215,sample.transcriptic.aq1e6tn4bj7bxfg.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,6,29275a099e8de58ddd5d573422ad283602e16390,"UWBF_24961 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete', 'beta-estradiol|8e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bj7bxfg,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,19000,e5,200,05-Mar-2020,1578947.3684200002,0.8017666666666666,0.3986755284206113
203,5ef266e44a888501c32f6ab0,sample.transcriptic.aq1e6tn4bj2t5xb.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,2,3bc25b04debbae8acdf8a7e9abcc842215886c5b,"UWBF_24961 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete', 'beta-estradiol|0.0002|mM']",35.0,celsius,22.0,hour,aq1e6tn4bj2t5xb,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,11000,e4,200,05-Mar-2020,2727272.72727,0.4831666666666667,0.49972488736736304
204,5ef265f8d0a530a5a55a60d8,sample.transcriptic.aq1e6tn4bjrcwdw.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,1,ae4eaf299e203cc6c59c9883f3b7b8743d690f15,"UWBF_24962 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete', 'beta-estradiol|0.0001|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjrcwdw,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,17000,f8,200,05-Mar-2020,1764705.88235,0.7559,0.42955947284556084
205,5ef2660c1224eb25fb26e5fa,sample.transcriptic.aq1e6tn4bhxdjja.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,1,69c53d04be6fe17cf329ec2c4efd4af3c6519ed5,"UWBF_24864 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete', 'beta-estradiol|6e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bhxdjja,13085,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,60000,h3,200,05-Mar-2020,218083.33333000002,0.9893771494077188,0.10252223616941389
206,5ef266011224eb25fb26e5d0,sample.transcriptic.aq1e6tn4bjku4vv.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,2,cee1abe0793704b5e8e00f9222bb2e1905582b35,"UWBF_6390 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete', 'beta-estradiol|0.0|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjku4vv,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,17000,h7,200,05-Mar-2020,1764705.88235,0.9837333333333333,0.12650136616684055
207,5ef266ddd6c89f74262756da,sample.transcriptic.aq1e6tn4bhznxtd.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,7,50bbe4b0aecd20f2139ac1e256a6c1522171abf9,"UWBF_24960 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete', 'beta-estradiol|0.0002|mM']",35.0,celsius,22.0,hour,aq1e6tn4bhznxtd,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,16000,d4,200,05-Mar-2020,1875000.0,0.8030666666666667,0.3976881534793339
